User's Clubs
Name,URL
Rivertown Raiders,https://niantic-social-api.example/clubs/c778c0e5-fbba-46d5-9390-b1b7a038685b
Lakeside Trainers,https://niantic-social-api.example/clubs/b606b7ba-691a-4081-ab71-7756eea1fa0e
Brightport GO Club,https://niantic-social-api.example/clubs/17d9d24e-3b9f-4ad7-a2e3-1732ad666fcb
Maplefield Night Raids,https://niantic-social-api.example/clubs/4d56dcee-2f0d-424b-96e9-594f1070115d
Stonehaven Community Day Crew,https://niantic-social-api.example/clubs/4ea60935-2767-4226-a6ed-a6d7eb5de86d


User's Created Channels
Name,URL
#raid-alerts,https://niantic-social-api.example/channels/6eb62016-163e-43e8-ad86-71ec77a16aa2
#trading-outpost,https://niantic-social-api.example/channels/9a6ffad3-55f2-438c-bda8-59a2a233e76a
#meetup-planning,https://niantic-social-api.example/channels/1c0756f4-f124-4b1c-8e95-6e984c4ec46f


User's Sent Messages
Chatv2 Message Id,Sent At,Message
2528132d-921c-4222-ade2-bf61e863dafa,Shadow Kyogre Raid Hour at the Harbor gym,2024-07-05 12:00:00.000 +0000 UTC,2024-07-05 13:00:00.000 +0000 UTC,"Raid Hour — meet at Rivertown Park, lobby at :05.","34.074838,-118.400777",18,12,false,https://campfire.example/admin/c9128b5d-8653-491b-bf85-519ec3f4dc0a
14ca6631-db15-458a-8234-8e02cefde1b7,Dewpider Spotlight Hour at the Harbor gym,2024-07-22 20:00:00.000 +0000 UTC,2024-07-22 21:00:00.000 +0000 UTC,"Spotlight Hour — meet at the Harbor gym, trade after.","33.939448,-118.210973",58,42,false,https://campfire.example/admin/21a8ce08-448f-467a-8051-0792b8e0bb16
c132e3c6-a738-4389-aec8-3064f5b84e98,Groudon Raid Hour at the Lakeside fountain,2025-07-01 11:00:00.000 +0000 UTC,2025-07-01 12:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, trade after.","33.917291,-118.351683",19,3,false,https://campfire.example/admin/cbc244d7-ae41-4fa7-85e4-a23b8e99c35c
bea237df-55a8-4a9b-bfcd-1e404c7d8248,Rayquaza Raid Day at Stonehaven Square,2025-10-03 08:00:00.000 +0000 UTC,2025-10-03 09:00:00.000 +0000 UTC,"Raid Day — meet at the Lakeside fountain, lobby at :05.","34.079775,-118.332225",21,2,false,https://campfire.example/admin/97bdc451-756a-4b49-a5bf-0a95a2c36ce1
7da525cb-47e5-44dc-a811-39f061ddb5c9,Eevee Spotlight Hour at the Lakeside fountain,2025-07-09 20:00:00.000 +0000 UTC,2025-07-09 21:00:00.000 +0000 UTC,"Spotlight Hour — meet at Brightport Pier, all welcome.","34.173136,-118.197048",20,11,false,https://campfire.example/admin/47048fd5-3f75-4a53-bb54-da79af201b1b
71f935a7-1b17-43de-893b-1965440e2c98,Shadow Raids Team GO Rocket Takeover at the Lakeside fountain,2024-11-16 16:00:00.000 +0000 UTC,2024-11-16 17:00:00.000 +0000 UTC,"Team GO Rocket Takeover — meet at Rivertown Park, trade after.","34.154298,-118.251451",29,26,false,https://campfire.example/admin/9266f969-e389-4c2d-b98b-374343a265d6
17222673-6116-4c7c-8c0f-30161ffa0af1,Deoxys Raid Hour at the Harbor gym,2024-10-11 20:00:00.000 +0000 UTC,2024-10-11 21:00:00.000 +0000 UTC,"Raid Hour — meet at Rivertown Park, lobby at :05.","34.060084,-118.343461",40,12,false,https://campfire.example/admin/259157fb-da75-4294-b98f-602acf474eb1
1dc0204d-2c5f-4776-9bea-0e4782c397ff,Larvitar Community Day at the Harbor gym,2024-05-29 13:00:00.000 +0000 UTC,2024-05-29 16:00:00.000 +0000 UTC,"Community Day — meet at Union Plaza, all welcome.","34.016928,-118.219308",27,6,false,https://campfire.example/admin/33eaac81-d987-4593-85d2-9c92dec093e4
df072a6f-bcee-47ba-a219-9cce153e2e92,Fossil Research Day at Brightport Pier,2026-02-19 12:00:00.000 +0000 UTC,2026-02-19 13:00:00.000 +0000 UTC,"Research Day — meet at Union Plaza, all welcome.","34.184869,-118.137725",15,13,false,https://campfire.example/admin/274169ad-1c15-4e6f-b665-59311569ba69
feacdc6b-c272-4197-a6cf-e32bfd88c361,Machop Spotlight Hour at Rivertown Park,2025-09-25 19:00:00.000 +0000 UTC,2025-09-25 20:00:00.000 +0000 UTC,"Spotlight Hour — meet at Maplefield Library, trade after.","34.178306,-118.244480",3,2,false,https://campfire.example/admin/f0d8d8f7-1e34-4148-a374-4fc588791ccb
50e1f606-b324-4658-a170-b3f7dad61c27,Mega Latios Raid Day at Stonehaven Square,2025-09-18 08:00:00.000 +0000 UTC,2025-09-18 09:00:00.000 +0000 UTC,"Raid Day — meet at Rivertown Park, bring remotes.","34.055381,-118.295989",18,1,false,https://campfire.example/admin/1cae5205-f111-4815-8530-ad41430c69df


User Comments
Comment Id,Parent Id,Parent Type,Created At,Updated At,Comment Body
1036836756328120832,f4f93275-51f0-4e2a-8530-3373ce7a2fe8,event,2024-06-29 10:21:09.733 +0000 UTC,2024-06-29 10:21:09.733 +0000 UTC,The lucky turnout the
951528766811825335,ff4580fb-e09c-4939-b006-30fd539a2dfa,event,2025-12-20 11:06:32.145 +0000 UTC,2025-12-20 11:06:32.145 +0000 UTC,Is lobby battle boost in partner everyone 👍
1013170393295586112,0763fe0a-c31f-4260-9376-425790860f2c,comment,2024-11-25 17:26:51.957 +0000 UTC,2024-11-25 17:26:51.957 +0000 UTC,Starting great lobby 👍
998251450210809704,22fd2e27-2165-4e66-a44d-bd87784b6dbe,comment,2025-10-21 19:25:51.009 +0000 UTC,2025-10-21 19:25:51.009 +0000 UTC,There shiny library up 👍
1039938908289186656,b069daca-2d76-4d82-9107-c450c985ea8c,comment,2024-04-19 18:22:13.533 +0000 UTC,2024-04-19 18:22:13.533 +0000 UTC,Boost see lobby need one bring coming trades code battle
1009553030095994472,9ee5b0ae-3adf-42d6-b426-c67af0477029,comment,2025-09-20 20:55:16.096 +0000 UTC,2025-09-20 20:55:16.096 +0000 UTC,One a parking after that need is
969120712983421980,16b91510-e68d-47c2-b25e-14fe1a8dbc95,event,2025-07-30 20:38:57.688 +0000 UTC,2025-07-30 20:38:57.688 +0000 UTC,Max trades the is now for at five weather 🔥
1019306958636734632,b241baa5-ef25-4788-bbab-341c28e79124,event,2026-05-09 19:55:08.843 +0000 UTC,2026-05-09 19:55:08.843 +0000 UTC,Library lucky pinned that hour is now check everyone that 🔥
1029603741429746144,1f027031-3fb0-4255-a169-04f28f7e763b,event,2024-05-16 18:18:52.875 +0000 UTC,2024-05-16 18:18:52.875 +0000 UTC,In need on in is are wow 👍
960491381834726780,05ed3fcb-90f6-4fe6-af36-f45211c8cf2f,comment,2024-06-08 17:47:22.090 +0000 UTC,2024-06-08 17:47:22.090 +0000 UTC,Over library spot the max spot at 🔥
985557064982131124,0693fe23-edea-4a5f-881c-0f20aeee3bf6,event,2024-11-15 21:04:10.006 +0000 UTC,2024-11-15 21:04:10.006 +0000 UTC,Pinned max lobby need
1025487151092384016,0d4aa207-7d67-4f88-a608-bdf59cc8a410,event,2026-06-22 10:22:44.924 +0000 UTC,2026-06-22 10:22:44.924 +0000 UTC,Max gym need pinned max at you
984902079598978160,7208c9af-7c95-497c-8884-5a97b1700bfb,comment,2024-10-28 17:21:09.455 +0000 UTC,2024-10-28 17:21:09.455 +0000 UTC,Check one anyone for the spot!
994829939147457480,b0838c88-747e-4bd7-970c-c0d87718360c,event,2024-08-22 16:14:29.496 +0000 UTC,2024-08-22 16:14:29.496 +0000 UTC,Everyone the hour for code starting heading is 👍
1038098630246240640,4c66bd10-58fe-4a17-863c-80a1d56ba9f2,event,2024-01-09 19:51:12.458 +0000 UTC,2024-01-09 19:51:12.458 +0000 UTC,You spot the is wow.


User Last Recorded Ip Address
Ip Address,Time Last Recorded


User Posts
Post Id,Post Body,URL
965185842788778246,Spotlight spot,/map?lat=34.05&lng=-118.24&mapObjId=22bb48f6-6d3a-4416-a8ec-c092ada2a610&action=selectMapObject
964379648626782000,,/map?lat=34.05&lng=-118.24&mapObjId=c6a7164a-f54c-41eb-b6e1-577a5d3a66c5&action=selectMapObject
996423334770370272,Raid here,/map?lat=34.05&lng=-118.24&mapObjId=bd57e0ff-78dd-44d4-9b8a-d88de022100c&action=selectMapObject
988989777180831880,📍,/map?lat=34.05&lng=-118.24&mapObjId=b4a359f1-ff03-43fc-806c-2a1335587343&action=selectMapObject
971133201732300220,,/map?lat=34.05&lng=-118.24&mapObjId=794bbe58-0072-4988-b8d6-48cd863c3932&action=selectMapObject
1032494884321931744,Lure on,/map?lat=34.05&lng=-118.24&mapObjId=6f5cb19e-463d-42a9-b36f-6270a05061c5&action=selectMapObject
985850248364731668,Raid here,/map?lat=34.05&lng=-118.24&mapObjId=1ef6b7e4-2e72-4021-ba20-37dcbef810e7&action=selectMapObject
1022856589164584880,Lure on,/map?lat=34.05&lng=-118.24&mapObjId=fffd87b3-b702-4204-b169-74e8f061c182&action=selectMapObject
985114664025604724,,/map?lat=34.05&lng=-118.24&mapObjId=6487186c-1a7a-42b6-914f-8caf5fc1f5ca&action=selectMapObject
977523745256476104,,/map?lat=34.05&lng=-118.24&mapObjId=7ba48fc5-e5d4-49a7-9e73-6933fd294b57&action=selectMapObject
1027522843233309680,,/map?lat=34.05&lng=-118.24&mapObjId=66d79514-7763-4103-918d-dcbc29f1ebb1&action=selectMapObject
952990103203337639,Lure on,/map?lat=34.05&lng=-118.24&mapObjId=ee6ac895-4901-4864-b6d1-67d85792cd5f&action=selectMapObject
1026544260899536304,📍,/map?lat=34.05&lng=-118.24&mapObjId=4c57031c-66c6-4821-9f7f-b0ef6c606be4&action=selectMapObject
1008468296218197792,,/map?lat=34.05&lng=-118.24&mapObjId=ba112d1e-ea1d-44ae-be25-7c954c49c468&action=selectMapObject
1034100716132670640,Lure on,/map?lat=34.05&lng=-118.24&mapObjId=05693056-1a70-4df5-93cc-52dd70e58f75&action=selectMapObject
1016877250347752128,Lure on,/map?lat=34.05&lng=-118.24&mapObjId=a3b51d4b-a995-401c-9371-922ee857aae6&action=selectMapObject
955568832322023809,,/map?lat=34.05&lng=-118.24&mapObjId=c9b4ff81-9ca6-4397-a827-dd50b94bfe5c&action=selectMapObject
1009074130184017120,Spotlight spot,/map?lat=34.05&lng=-118.24&mapObjId=7011a57a-0d36-43f0-b0e0-6daa4f8fd3f1&action=selectMapObject
981413774092216044,Raid here,/map?lat=34.05&lng=-118.24&mapObjId=1be26417-9dd2-47cc-9d08-b3edbb579f1b&action=selectMapObject
994807683958206328,📍,/map?lat=34.05&lng=-118.24&mapObjId=f66ae5db-3d44-425e-b3e8-14ef6a69b860&action=selectMapObject
1016076309899799528,Raid here,/map?lat=34.05&lng=-118.24&mapObjId=8ff3f1a8-2356-4d90-9b41-0f9fe2b2335f&action=selectMapObject
1027479341491125520,Spotlight spot,/map?lat=34.05&lng=-118.24&mapObjId=523f0b44-3b04-4412-a2fb-b770c2c28a41&action=selectMapObject
1037562652130145584,,/map?lat=34.05&lng=-118.24&mapObjId=8e6ed3fe-b4c2-44eb-bde8-848408f209d6&action=selectMapObject
978689534526783972,Raid here,/map?lat=34.05&lng=-118.24&mapObjId=6b6b0d79-cf78-4e8c-b29c-ea8fc5b53a38&action=selectMapObject
956151411221362650,Raid here,/map?lat=34.05&lng=-118.24&mapObjId=093d4d8a-6166-4972-b7eb-314c5a5c83c3&action=selectMapObject
975457743231672792,,/map?lat=34.05&lng=-118.24&mapObjId=19c480e3-9746-4312-9b96-dbf03a9f99c4&action=selectMapObject
984789623313117772,Lure on,/map?lat=34.05&lng=-118.24&mapObjId=fa033713-7d55-4a39-a71b-017c6fc5d633&action=selectMapObject
984072025972418488,Lure on,/map?lat=34.05&lng=-118.24&mapObjId=8247cc39-d19b-4373-b38a-eeff17b21580&action=selectMapObject
1005988172793295232,📍,/map?lat=34.05&lng=-118.24&mapObjId=e5a55564-f506-4cc7-af58-1b1afc1ce871&action=selectMapObject
984146465780213476,,/map?lat=34.05&lng=-118.24&mapObjId=b41d5415-8936-4e27-85ce-d933345c04e1&action=selectMapObject
